"STATION","NAME","DATE","AWND","DAPR","EVAP","MDPR","MNPN","MXPN","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WDMV","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT06","WT07","WT08"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-09","10.51",,,,,,,"0.18",,"0","45","58","36",,"  230","  230",,,,"23.0","36.0","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-10","10.29",,,,,,,"0.02",,"0","47","56","40",,"  180","  200",,,,"25.1","36.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-11","3.13",,,,,,,"0.33",,"0","46","54","37",,"   20","   30",,,,"8.9","11.0","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-12","10.51",,,,,,,"0.13",,"0","52","62","44",,"  260","  260",,,,"21.9","28.0","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-13","9.40",,,,,,,"0.10",,"0","47","54","43",,"  200","  170",,,,"21.9","28.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-14","10.51",,,,,,,"0.05",,"0","47","55","41",,"  260","  270",,,,"21.9","25.9",,,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-15","6.04",,,,,,,"0.00","0.0","0","46","60","34",,"   10","  360",,,,"15.0","19.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-16","5.82",,,,,,,"0.15",,"0","51","65","39",,"  210","  200",,,,"18.1","25.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-17","8.05",,,,,,,"0.33",,"0","53","60","46",,"  210","  210",,,,"16.1","21.0","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-18","6.93",,,,,,,"0.12",,"0","54","64","48",,"  190","  190",,,,"21.9","27.1","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-19","6.04",,,,,,,"0.38",,"0","54","59","47",,"  230","  190",,,,"14.1","19.0","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-20","8.95",,,,,,,"0.08",,"0","50","61","41",,"  200","  190",,,,"21.0","27.1","    1",,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-21","4.47",,,,,,,"0.00","0.0","0","49","69","36",,"  360","   40",,,,"12.1","16.1","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-22","9.17",,,,,,,"0.11",,"0","58","64","47",,"  200","  190",,,,"28.0","36.9","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-23","8.95",,,,,,,"0.41",,"0","53","56","47",,"  170","  170",,,,"19.9","27.1","    1",,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-24","12.08",,,,,,,"0.38",,"0","50","58","45",,"  280","  280",,,,"23.9","32.0","    1",,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-25","9.84",,,,,,,"0.22",,"0","49","59","45",,"  180","  170",,,,"18.1","25.1","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-26","6.26",,,,,,,"0.58",,"0","52","55","41",,"  290","  290",,,,"18.1","23.9","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-27","8.95",,,,,,,"0.17",,"0","47","56","42",,"  290","  270",,,,"19.9","25.1","    1",,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-28","2.91",,,,,,,"0.00",,"0","48","60","36",,"   50","   50",,,,"13.0","15.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-29","6.26",,,,,,,"0.04",,"0","50","66","36",,"  170","  160",,,,"17.0","21.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-04-30","7.16",,,,,,,"0.01",,"0","54","61","44",,"  200","  200",,,,"17.0","21.0","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-01","5.14",,,,,,,"0.00",,"0","48","55","37",,"  170","  180",,,,"16.1","21.0","    1",,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-02","5.82",,,,,,,"0.02","0.0","0","56","67","51",,"  180","  220",,,,"13.0","15.0","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-03","4.70",,,,,,,"0.00","0.0","0","62","81","52",,"  350","  360",,,,"13.0","16.1","    1","    1",,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-04","4.92",,,,,,,"0.00","0.0","0","70","84","55",,"  310","  320",,,,"19.9","23.9",,,"    1",,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-05","8.50",,,,,,,"0.16","0.0","0","59","56","45",,"  310","  280",,,,"19.9","25.1","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-06","5.59",,,,,,,"0.00","0.0","0","49","60","38",,"  290","  310",,,,"18.1","23.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-07","7.38",,,,,,,"0.00","0.0","0","51","65","40",,"   30","   50",,,,"16.1","21.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-08","4.03",,,,,,,"0.00","0.0","0","55","73","39",,"  310","  360",,,,"13.0","19.0",,,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-09","3.36",,,,,,,"0.00","0.0","0","59","77","43",,"  320","  310",,,,"14.1","16.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-10","5.37",,,,,,,"0.00","0.0","0","59","74","44",,"  280","  260",,,,"16.1","21.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-11","8.05",,,,,,,"0.54","0.0","0","57","56","45",,"  160","  240",,,,"19.9","28.0","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-12","11.18",,,,,,,"0.11","0.0","0","49","57","43",,"  190","  190",,,,"23.9","31.1","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-13","9.62",,,,,,,"0.10","0.0","0","48","56","44",,"  210","  210",,,,"19.9","27.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-14","6.26",,,,,,,"0.19",,"0","51","61","48",,"  300","  310",,,,"16.1","19.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-15","5.82",,,,,,,"0.14",,"0","51","61","37",,"  180","  180",,,,"21.9","30.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-16","13.65",,,,,,,"0.36",,"0","52","59","47",,"  280","  290",,,,"25.9","35.1","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-17","4.92",,,,,,,"0.00",,"0","51","60","44",,"  200","  200",,,,"13.0","16.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-18","2.01",,,,,,,"0.00","0.0","0","53","71","38",,"   50","   50",,,,"10.1","12.1","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-19","4.03",,,,,,,"0.00","0.0","0","62","77","48",,"  320","  330",,,,"16.1","21.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-20","5.14",,,,,,,"0.00","0.0","0","61","71","49",,"   50","   30",,,,"14.1","19.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-21","7.38",,,,,,,"0.00","0.0","0","64","83","49",,"  360","  360",,,,"16.1","21.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-22","4.70",,,,,,,"0.00","0.0","0","71","91","52",,"   10","   10",,,,"12.1","14.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-23","6.93",,,,,,,"0.00","0.0","0","74","86","53",,"  270","  310",,,,"19.9","25.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-24","7.38",,,,,,,"0.00","0.0","0","58","66","45",,"  280","  280",,,,"18.1","25.1",,,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-25","6.26",,,,,,,"0.00","0.0","0","57","74","44",,"  360","  360",,,,"15.0","19.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-26","4.92",,,,,,,"0.00","0.0","0","64","84","47",,"  360","   30",,,,"15.0","21.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-27","4.03",,,,,,,"0.00","0.0","0","70","89","52",,"  300","  310",,,,"12.1","16.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-28","6.04",,,,,,,"0.00","0.0","0","67","80","50",,"  270","  280",,,,"14.1","16.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-29","3.36",,,,,,,"0.00","0.0","0","61","72","52",,"  290","  280",,,,"14.1","16.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-30","3.80",,,,,,,"0.00",,,"58","62","52",,"  140","  140",,,,"12.1","13.0","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-05-31","4.70",,,,,,,"0.02",,"0","60","77","49",,"  280","  270",,,,"16.1","21.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-01","7.83",,,,,,,"0.00","0.0","0","63","70","55",,"  260","  250",,,,"16.1","21.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-02","5.14",,,,,,,"0.00","0.0","0","62","77","53",,"  330","  320",,,,"13.0","16.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-03","5.82",,,,,,,"0.02","0.0","0","60","66","53",,"  340","  290",,,,"13.0","17.0","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-04","5.82",,,,,,,"0.00","0.0","0","59","70","47",,"  310","  320",,,,"13.0","17.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-05","6.71",,,,,,,"0.00","0.0","0","59","79","44",,"   20","   10",,,,"14.1","19.9",,,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-06","4.92",,,,,,,"0.00","0.0","0","67","83","49",,"  300","  280",,,,"14.1","19.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-07","3.80",,,,,,,"0.01","0.0","0","64","76","50",,"  260","  270",,,,"12.1","14.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-08","8.05",,,,,,,"0.34","0.0","0","62","65","50",,"  250","  250",,,,"21.0","27.1","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-09","8.72",,,,,,,"0.09","0.0","0","55","61","50",,"  260","  270",,,,"18.1","27.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-10","5.82",,,,,,,"0.13","0.0","0","54","62","50",,"  260","  180",,,,"19.9","25.1","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-11","7.38",,,,,,,"0.00","0.0","0","56","68","50",,"  300","  300",,,,"18.1","21.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-12","5.82",,,,,,,"0.00",,"0","58","61","52",,"  310","  300",,,,"17.0","21.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-13","4.70",,,,,,,"0.00",,,"56","64","51",,"  320","  210",,,,"12.1","16.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-14","2.68",,,,,,,"0.00",,,"56","69","48",,"  220","  210",,,,"10.1","13.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-15","11.86",,,,,,,"0.13","0.0","0","59","64","55",,"  180","  190",,,,"21.9","36.9","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-16","6.04",,,,,,,"0.02",,"0","62","65","57",,"  260","  190",,,,"12.1","18.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-17","3.36",,,,,,,"0.00","0.0","0","66","75","58",,"  270",,,,,"10.1",,,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-18","5.37",,,,,,,"0.00","0.0","0","79","83","58",,"   20",,,,,"13.0",,,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-19","8.05",,,,,,,"0.00","0.0","0","77","88","59",,"  300","  300",,,,"17.0","23.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-20","6.71",,,,,,,"0.00","0.0","0",,"80","56",,"  290","  300",,,,"16.1","21.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-21","10.74",,,,,,,"0.00","0.0","0","62","78","48",,"  360","  360",,,,"18.1","23.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-22","11.41",,,,,,,"0.00","0.0","0","67","86","51",,"   20","   20",,,,"23.0","28.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-23","9.62",,,,,,,"0.00","0.0","0","73","93","55",,"   20","   10",,,,"21.0","25.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-24","7.61",,,,,,,"0.00","0.0","0","79","101","56",,"  360","  360",,,,"19.9","23.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-25","4.92",,,,,,,"0.00","0.0","0","82","98","58",,"  270","  280",,,,"16.1","21.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-26","5.82",,,,,,,"0.00","0.0","0","70","77","58",,"  270","  270",,,,"15.0","19.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-27","5.59",,,,,,,"0.00","0.0","0","64","77","56",,"  330","  320",,,,"14.1","16.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-28","4.92",,,,,,,"0.00","0.0","0","62","76","52",,"  320","  360",,,,"13.0","16.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-29","6.71",,,,,,,"0.00","0.0","0","64","83","51",,"   20","  350",,,,"13.0","19.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-06-30","6.04",,,,,,,"0.00","0.0","0","70","84","54",,"  280","  280",,,,"16.1","21.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-01","3.36",,,,,,,"0.00","0.0","0","64","77","58",,"  280","   20",,,,"10.1","14.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-02","5.59",,,,,,,"0.00","0.0","0","67","85","51",,"  310","   30",,,,"15.0","18.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-03","10.96",,,,,,,"0.00","0.0","0","68","81","56",,"   40","   10",,,,"17.0","23.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-04","6.71",,,,,,,"0.00","0.0","0","68","87","55",,"   20","   10",,,,"13.0","16.1",,,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-05","7.16",,,,,,,"0.00","0.0","0","74","91","56",,"  290","  300",,,,"19.9","21.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-06","3.36",,,,,,,"0.00","0.0","0","67","91","52",,"  250",,,,,"6.9",,,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-07","6.49",,,,,," 1553","0.00",,,"77","88","52",,"   20","   50",,,,"15.0","21.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-08","8.05",,,,,,,"0.00",,,"67","89","52",,"   30","  340",,,,"15.0","19.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-09","6.04",,,,,,,"0.00",,,"72","87","52",,"  310","  320",,,,"16.1","19.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-10","7.83",,,,,,,"0.00","0.0","0","71","82","57",,"  310","  310",,,,"16.1","19.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-11","8.28",,,,,,,"0.00","0.0","0","65","82","52",,"  360","   30",,,,"15.0","19.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-12","4.47",,,,,,,"0.00","0.0","0","68","86","52",,"  290","  290",,,,"13.0","18.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-13","4.70",,,,,,,"0.00","0.0","0","66","78","54",,"  320","   20",,,,"12.1","15.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-14","5.14",,,,,,,"0.00","0.0","0","68","88","51",,"  310","  270",,,,"14.1","17.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-15","5.82",,,,,,,"0.00","0.0","0","70","83","54",,"  310","  310",,,,"17.0","21.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-16","9.84",,,,,,,"0.00","0.0","0","66","77","55",,"  350","   20",,,,"18.1","23.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-17","6.93",,,,,,,"0.00","0.0","0","67","83","52",,"   20","   40",,,,"16.1","21.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-18","5.82",,,,,,,"0.00","0.0","0","69","86","53",,"  280","  270",,,,"19.9","23.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-19","5.59",,,,,,,"0.00","0.0","0","66","83","50",,"  290","  280",,,,"16.1","21.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-20","5.82",,,,,,,"0.00","0.0","0","65","77","53",,"  170","  200",,,,"14.1","19.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-21","3.13",,,,,,,"0.00","0.0","0","66","85","50",,"  310","  320",,,,"14.1","17.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-22","7.38",,,,,,,"0.00","0.0","0","74","93","57",,"   10","  320",,,,"18.1","23.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-23","10.74",,,,,,,"0.00","0.0","0","76","89","59",,"   20","   30",,,,"21.9","27.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-24","8.50",,,,,,,"0.00","0.0","0","71","91","54",,"  360","  350",,,,"17.0","23.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-25","5.82",,,,,,,"0.00","0.0","0","74","93","56",,"   20","   20",,,,"18.1","23.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-26","5.82",,,,,,,"0.00","0.0","0","74","91","57",,"  280","  280",,,,"16.1","23.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-27","7.16",,,,,,,"0.00","0.0","0","69","81","56",,"  330","   20",,,,"13.0","17.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-28","5.82",,,,,,,"0.00","0.0","0","68","86","54",,"   10","   10",,,,"15.0","18.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-29","7.16",,,,,,,"0.00","0.0","0","69","90","54",,"   10","   20",,,,"15.0","21.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-30","8.95",,,,,,,"0.00","0.0","0","74","92","59",,"   20","  350",,,,"18.1","25.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-07-31","9.62",,,,,,,"0.00",,"0","76","95","58",,"   20","   30",,,,"18.1","23.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-01","7.61",,,,,,,"0.00",,"0","79","101","60",,"   30","   40",,,,"16.1","21.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-02","7.61",,,,,,,"0.00","0.0","0","84","107","67",,"  360","  340",,,,"17.0","21.9",,,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-03","3.36",,,,,,,"0.00","0.0","0","85","103","64",,"  310","  290",,,,"15.0","19.0",,,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-04","5.59",,,,,,,"0.00","0.0","0","81","97","62",,"  280","  280",,,,"16.1","19.9",,,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-05","5.37",,,,,,,"0.00","0.0","0","73","90","53",,"  280","  290",,,,"12.1","15.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-06","3.58",,,,,,,"0.00","0.0","0","71","91","55",,"  330","  350",,,,"12.1","15.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-07","3.80",,,,,,,"0.00","0.0","0","77","93","64",,"  340","  350",,,,"10.1","13.0",,,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-08","3.80",,,,,,,"0.00","0.0","0","76","95","60",,"  350","  350",,,,"12.1","16.1",,,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-09","4.25",,,,,,,"0.00","0.0","0","78","96","60",,"   20","   10",,,,"14.1","17.0",,,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-10","3.80",,,,,,,"0.00","0.0","0","76","92","59",,"  270","  300",,,,"13.0","15.0",,,"    1",,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-11","5.82",,,,,,,"0.00","0.0","0","74","88","61",,"  280","  290",,,,"16.1","19.9",,,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-12","6.26",,,,,,,"0.00","0.0","0","68","79","60",,"  290","  220",,,,"13.0","16.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-13","6.26",,,,,,,"0.15","0.0","0","66","76","56",,"  360","  330",,,,"13.0","17.0","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-14","5.14",,,,,,,"0.00","0.0","0","64","75","50",,"  320","  300",,,,"13.0","16.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-15","3.36",,,,,,,"0.00","0.0","0","64","83","49",,"  320","  320",,,,"13.0","17.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-16","5.59",,,,,,,"0.00","0.0","0","69","87","53",,"  320","  320",,,,"14.1","16.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-17","7.16",,,,,,,"0.00","0.0","0","71","85","61",,"  360","   10",,,,"13.0","17.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-18","8.05",,,,,,,"0.00",,,"70","87","57",,"  310","  320",,,,"17.0","21.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-19","9.40",,,,,,,"0.00","0.0","0","70","82","56",,"  360","  350",,,,"19.9","23.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-20","7.61",,,,,,,"0.00","0.0","0","67","84","50",,"   20","  360",,,,"16.1","21.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-21","5.14",,,,,,,"0.00","0.0","0","71","90","58",,"   30","  350",,,,"14.1","19.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-22","4.25",,,,,,,"0.00","0.0","0","73","89","59",,"  290","  290",,,,"12.1","14.1",,,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-23","5.14",,,,,,,"0.00",,"0","70","85","57",,"  320","  300",,,,"15.0","19.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-24","8.50",,,,,,,"0.00","0.0","0","69","78","58",,"   20","  360",,,,"16.1","23.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-25","6.93",,,,,,,"0.00","0.0","0","65","83","49",,"  360","  360",,,,"17.0","23.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-26","5.82",,,,,,,"0.00","0.0","0","70","93","56",,"  360","   10",,,,"17.0","21.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-27","2.01",,,,,,,"0.00","0.0","0","74","93","56",,"   10","   10",,,,"8.1","11.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-28","1.79",,,,,,,"0.00","0.0","0","76","99","56",,"   30","   10",,,,"6.9","10.1",,,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-29","3.80",,,,,,,"0.00","0.0","0","76","89","58",,"  260","  260",,,,"14.1","16.1",,,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-30","4.47",,,,,,,"0.00","0.0","0","66","82","50",,"  320","  320",,,,"14.1","16.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-08-31","6.26",,,,,,,"0.00","0.0","0","70","86","55",,"  360","   20",,,,"15.0","19.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-09-01","5.59",,,,,,,"0.00","0.0","0","72","94","57",,"   20","  360",,,,"15.0","19.0",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-09-02","3.58",,,,,,,"0.00","0.0","0","76","98","58",,"   10","   10",,,,"13.0","18.1",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-09-03","1.79",,,,,,,"0.00","0.0","0","78","98","59",,"   10","   10",,,,"8.1","8.9",,,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-09-04","4.70",,,,,,,"0.00","0.0","0","77","92","61",,"   10","  360",,,,"14.1","17.0",,,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-09-05","4.70",,,,,,,"0.00","0.0","0","78","89","65",,"  230","  230",,,,"12.1","14.1",,,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-09-06","4.70",,,,,,,"0.00","0.0","0","73","85","61",,"  310","  240",,,,"14.1","16.1",,,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-09-07","4.92",,,,,,,"0.00","0.0","0","74","86","64",,"  260","  260",,,,"14.1","18.1",,,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-09-08","3.36",,,,,,,"0.00","0.0","0","68","74","64",,"  280","  280",,,,"12.1","14.1",,,,,,"    1"
"USW00024232","SALEM MCNARY FIELD, OR US","2017-09-09","6.49",,,,,,,"0.02","0.0","0","69","83","62",,"  320","  320",,,,"17.0","21.9","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-09-10","7.83",,,,,,,"0.00","0.0","0","67","82","60",,"   10","   10",,,,"17.0","21.9","    1",,,,,
"USW00024232","SALEM MCNARY FIELD, OR US","2017-09-11","6.04",,,,,,,"0.00","0.0","0","69","94","52",,"  360","  350",,,,"17.0","19.9",,,,,,"    1"
